6.284,-7.032,-7.7531,-8.4048,-8.9651,-9.432,-9.8168,-10.133,-10.395,-10.615,-10.801,-10.96,-11.098,-11.219,-11.327,-11.423,-11.51,-11.59,-11.663,-11.73,-11.794,-11.853,-11.909,-11.963,-12.014,-12.063,-12.111,-12.158,-12.204,-12.249,-12.293,-12.338,-12.382,-12.427,-12.472,-12.517,-12.564,-12.612,-12.661,-12.713,-12.767,-12.823,-12.883,-12.946,-13.014,-13.087,-13.167,-13.255,-13.351,-13.46,-13.581,-13.721,-13.881,-14.068,-14.29,-14.554,-14.874,-15.262,-15.733,-16.298,-16.954,-17.678,0,0,0,0,0,0,0,0,0,0
6.3013,-7.0366,-7.7246,-8.3346,-8.8563,-9.2946,-9.6605,-9.9671,-10.226,-10.447,-10.636,-10.802,-10.947,-11.077,-11.193,-11.298,-11.394,-11.482,-11.564,-11.641,-11.713,-11.781,-11.846,-11.909,-11.969,-12.027,-12.083,-12.139,-12.194,-12.248,-12.301,-12.355,-12.409,-12.464,-12.52,-12.576,-12.634,-12.694,-12.757,-12.822,-12.89,-12.962,-13.039,-13.12,-13.209,-13.305,-13.41,-13.526,-13.655,-13.801,-13.967,-14.156,-14.377,-14.636,-14.942,-15.308,-15.747,-16.268,-16.878,-17.566,0,0,0,0,0,0,0,0,0,0,0,0
6.3168,-7.0404,-7.6999,-8.2762,-8.7682,-9.1837,-9.5351,-9.8335,-10.089,-10.31,-10.502,-10.672,-10.824,-10.96,-11.083,-11.196,-11.3,-11.396,-11.486,-11.571,-11.651,-11.727,-11.801,-11.871,-11.94,-12.006,-12.072,-12.136,-12.2,-12.263,-12.326,-12.39,-12.454,-12.519,-12.586,-12.654,-12.725,-12.798,-12.874,-12.954,-13.038,-13.128,-13.224,-13.328,-13.44,-13.563,-13.698,-13.848,-14.018,-14.209,-14.428,-14.682,-14.978,-15.327,-15.739,-16.227,-16.799,-17.455,-18.176,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3322,-7.045,-7.6803,-8.2295,-8.6981,-9.0961,-9.4358,-9.7272,-9.98,-10.201,-10.396,-10.569,-10.726,-10.867,-10.997,-11.116,-11.227,-11.33,-11.428,-11.52,-11.608,-11.692,-11.773,-11.852,-11.928,-12.004,-12.078,-12.151,-12.223,-12.296,-12.369,-12.443,-12.518,-12.594,-12.673,-12.753,-12.837,-12.924,-13.016,-13.113,-13.215,-13.325,-13.443,-13.571,-13.711,-13.866,-14.037,-14.229,-14.446,-14.695,-14.981,-15.314,-15.704,-16.163,-16.702,-17.326,-18.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3492,-7.0526,-7.667,-8.1945,-8.6445,-9.029,-9.3592,-9.6456,-9.8959,-10.117,-10.314,-10.491,-10.651,-10.798,-10.933,-11.058,-11.175,-11.285,-11.39,-11.489,-11.584,-11.676,-11.765,-11.851,-11.936,-12.019,-12.101,-12.183,-12.265,-12.347,-12.43,-12.515,-12.601,-12.689,-12.78,-12.874,-12.972,-13.075,-13.183,-13.298,-13.421,-13.554,-13.697,-13.854,-14.026,-14.218,-14.432,-14.674,-14.951,-15.269,-15.638,-16.07,-16.576,-17.168,-17.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3691,-7.0639,-7.6616,-8.1716,-8.6069,-8.9805,-9.3039,-9.5861,-9.8347,-10.056,-10.255,-10.435,-10.599,-10.75,-10.89,-11.021,-11.144,-11.26,-11.371,-11.477,-11.579,-11.678,-11.774,-11.868,-11.961,-12.052,-12.143,-12.234,-12.325,-12.417,-12.51,-12.605,-12.702,-12.803,-12.907,-13.015,-13.129,-13.248,-13.375,-13.511,-13.657,-13.814,-13.987,-14.176,-14.386,-14.621,-14.887,-15.19,-15.538,-15.943,-16.416,-16.971,-17.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3929,-7.0804,-7.664,-8.1601,-8.584,-8.9493,-9.2671,-9.5465,-9.7943,-10.016,-10.217,-10.4,-10.567,-10.723,-10.868,-11.003,-11.132,-11.254,-11.371,-11.483,-11.592,-11.697,-11.8,-11.902,-12.002,-12.101,-12.201,-12.3,-12.401,-12.502,-12.606,-12.712,-12.822,-12.935,-13.052,-13.176,-13.305,-13.443,-13.59,-13.748,-13.918,-14.105,-14.309,-14.536,-14.79,-15.077,-15.403,-15.78,-16.217,-16.73,-17.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.421,-7.1024,-7.6746,-8.1596,-8.5746,-8.9335,-9.2474,-9.5246,-9.7721,-9.9949,-10.197,-10.383,-10.554,-10.713,-10.862,-11.003,-11.137,-11.264,-11.387,-11.505,-11.619,-11.732,-11.842,-11.95,-12.058,-12.165,-12.272,-12.381,-12.49,-12.602,-12.716,-12.833,-12.954,-13.08,-13.212,-13.351,-13.498,-13.654,-13.822,-14.004,-14.202,-14.419,-14.66,-14.929,-15.234,-15.58,-15.98,-16.446,-16.995,-17.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4534,-7.1298,-7.6931,-8.1693,-8.5776,-8.9318,-9.2426,-9.5187,-9.7659,-9.9898,-10.194,-10.382,-10.556,-10.72,-10.873,-11.018,-11.156,-11.288,-11.416,-11.54,-11.66,-11.778,-11.895,-12.01,-12.125,-12.239,-12.355,-12.471,-12.59,-12.71,-12.835,-12.963,-13.096,-13.235,-13.381,-13.536,-13.7,-13.876,-14.066,-14.273,-14.5,-14.751,-15.031,-15.348,-15.709,-16.126,-16.613,-17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4894,-7.1617,-7.7181,-8.1875,-8.5906,-8.9414,-9.2503,-9.5256,-9.7733,-9.9983,-10.204,-10.395,-10.572,-10.738,-10.895,-11.044,-11.186,-11.323,-11.456,-11.584,-11.71,-11.834,-11.956,-12.077,-12.198,-12.32,-12.442,-12.567,-12.694,-12.823,-12.957,-13.096,-13.241,-13.392,-13.552,-13.722,-13.904,-14.099,-14.312,-14.544,-14.801,-15.087,-15.41,-15.778,-16.203,-16.701,-17.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5281,-7.1973,-7.7481,-8.2128,-8.612,-8.9603,-9.2678,-9.5428,-9.7909,-10.017,-10.225,-10.417,-10.597,-10.766,-10.926,-11.078,-11.224,-11.365,-11.502,-11.634,-11.765,-11.893,-12.021,-12.148,-12.274,-12.402,-12.531,-12.663,-12.797,-12.935,-13.077,-13.226,-13.381,-13.544,-13.716,-13.901,-14.099,-14.313,-14.547,-14.804,-15.091,-15.413,-15.779,-16.201,-16.695,-17.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5677,-7.2343,-7.7813,-8.2424,-8.639,-8.9857,-9.2924,-9.5671,-9.8157,-10.043,-10.252,-10.447,-10.628,-10.8,-10.962,-11.117,-11.266,-11.41,-11.55,-11.687,-11.821,-11.953,-12.085,-12.216,-12.348,-12.48,-12.615,-12.752,-12.893,-13.037,-13.188,-13.344,-13.508,-13.681,-13.865,-14.062,-14.275,-14.505,-14.758,-15.039,-15.352,-15.708,-16.115,-16.591,-17.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.606,-7.271,-7.8152,-8.2741,-8.6691,-9.0144,-9.3208,-9.5955,-9.8447,-10.072,-10.283,-10.479,-10.662,-10.835,-10.999,-11.157,-11.308,-11.454,-11.597,-11.736,-11.873,-12.008,-12.143,-12.278,-12.413,-12.549,-12.688,-12.83,-12.975,-13.125,-13.281,-13.444,-13.615,-13.796,-13.989,-14.195,-14.419,-14.663,-14.932,-15.231,-15.567,-15.95,-16.393,-16.916,-17.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6411,-7.3052,-7.8477,-8.3052,-8.6991,-9.0438,-9.3499,-9.6249,-9.8741,-10.103,-10.314,-10.51,-10.695,-10.869,-11.034,-11.193,-11.346,-11.493,-11.637,-11.778,-11.917,-12.054,-12.191,-12.328,-12.465,-12.604,-12.746,-12.89,-13.039,-13.192,-13.351,-13.518,-13.694,-13.88,-14.078,-14.291,-14.522,-14.775,-15.054,-15.365,-15.716,-16.118,-16.586,-17.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6704,-7.3343,-7.8763,-8.3332,-8.7268,-9.0715,-9.3774,-9.6524,-9.9018,-10.13,-10.342,-10.538,-10.723,-10.898,-11.064,-11.223,-11.376,-11.524,-11.669,-11.81,-11.95,-12.088,-12.225,-12.363,-12.501,-12.641,-12.783,-12.928,-13.078,-13.233,-13.393,-13.562,-13.739,-13.927,-14.127,-14.343,-14.577,-14.832,-15.115,-15.43,-15.787,-16.196,-16.674,-17.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.692,-7.3561,-7.8986,-8.3558,-8.7497,-9.0947,-9.4008,-9.6756,-9.925,-10.153,-10.364,-10.561,-10.745,-10.92,-11.085,-11.244,-11.397,-11.544,-11.688,-11.829,-11.968,-12.106,-12.243,-12.379,-12.517,-12.656,-12.798,-12.942,-13.091,-13.244,-13.404,-13.571,-13.747,-13.933,-14.132,-14.345,-14.577,-14.83,-15.109,-15.421,-15.773,-16.176,-16.645,-17.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7037,-7.3687,-7.9126,-8.3715,-8.7662,-9.1118,-9.4179,-9.6926,-9.9418,-10.17,-10.38,-10.576,-10.759,-10.933,-11.097,-11.255,-11.406,-11.552,-11.695,-11.834,-11.971,-12.107,-12.242,-12.377,-12.512,-12.649,-12.788,-12.93,-13.076,-13.226,-13.382,-13.545,-13.716,-13.898,-14.091,-14.299,-14.523,-14.768,-15.038,-15.338,-15.675,-16.06,-16.505,-17.031,-17.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7041,-7.3707,-7.9174,-8.3782,-8.7749,-9.1213,-9.4279,-9.7027,-9.9513,-10.179,-10.388,-10.582,-10.764,-10.936,-11.099,-11.254,-11.403,-11.547,-11.687,-11.824,-11.958,-12.091,-12.223,-12.354,-12.486,-12.619,-12.754,-12.892,-13.033,-13.178,-13.329,-13.485,-13.65,-13.824,-14.009,-14.206,-14.42,-14.652,-14.906,-15.188,-15.503,-15.86,-16.271,-16.75,-17.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6918,-7.3607,-7.9113,-8.3757,-8.7746,-9.1227,-9.4304,-9.7052,-9.9535,-10.18,-10.387,-10.58,-10.76,-10.929,-11.089,-11.242,-11.388,-11.529,-11.666,-11.799,-11.93,-12.059,-12.186,-12.313,-12.441,-12.569,-12.698,-12.83,-12.965,-13.103,-13.246,-13.395,-13.551,-13.715,-13.889,-14.074,-14.273,-14.488,-14.724,-14.983,-15.272,-15.596,-15.965,-16.391,-16.89,-17.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6663,-7.3382,-7.8941,-8.3632,-8.766,-9.1166,-9.4255,-9.7005,-9.9482,-10.173,-10.38,-10.57,-10.748,-10.914,-11.071,-11.22,-11.363,-11.5,-11.633,-11.762,-11.888,-12.012,-12.134,-12.256,-12.378,-12.5,-12.623,-12.748,-12.875,-13.005,-13.14,-13.279,-13.425,-13.577,-13.738,-13.909,-14.092,-14.289,-14.503,-14.737,-14.996,-15.285,-15.611,-15.983,-16.412,-16.916,-17.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6273,-7.3034,-7.8659,-8.3417,-8.7495,-9.1034,-9.4142,-9.69,-9.9375,-10.161,-10.366,-10.554,-10.729,-10.892,-11.045,-11.191,-11.329,-11.462,-11.59,-11.714,-11.835,-11.953,-12.07,-12.186,-12.301,-12.416,-12.532,-12.649,-12.768,-12.89,-13.014,-13.144,-13.278,-13.418,-13.564,-13.72,-13.886,-14.063,-14.255,-14.464,-14.693,-14.946,-15.23,-15.55,-15.915,-16.337,-16.831,-17.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5751,-7.2562,-7.8276,-8.312,-8.7262,-9.0848,-9.3984,-9.6756,-9.9231,-10.146,-10.348,-10.534,-10.706,-10.865,-11.015,-11.156,-11.29,-11.417,-11.54,-11.659,-11.774,-11.886,-11.997,-12.106,-12.214,-12.322,-12.43,-12.539,-12.649,-12.761,-12.876,-12.994,-13.116,-13.243,-13.376,-13.516,-13.664,-13.822,-13.991,-14.175,-14.375,-14.595,-14.838,-15.111,-15.418,-15.77,-16.175,-16.648,-17.206,-17.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5106,-7.1976,-7.7806,-8.2756,-8.6987,-9.0634,-9.3812,-9.6603,-9.9081,-10.13,-10.331,-10.514,-10.682,-10.838,-10.983,-11.119,-11.248,-11.37,-11.487,-11.6,-11.709,-11.815,-11.919,-12.021,-12.121,-12.221,-12.321,-12.421,-12.523,-12.625,-12.73,-12.836,-12.946,-13.061,-13.179,-13.304,-13.435,-13.574,-13.722,-13.881,-14.054,-14.242,-14.449,-14.679,-14.936,-15.227,-15.558,-15.941,-16.385,-16.906,-17.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4356,-7.1297,-7.7264,-8.2353,-8.6697,-9.0425,-9.3656,-9.6475,-9.8961,-10.117,-10.316,-10.496,-10.661,-10.812,-10.953,-11.084,-11.207,-11.324,-11.435,-11.542,-11.644,-11.743,-11.84,-11.935,-12.028,-12.12,-12.211,-12.303,-12.395,-12.487,-12.581,-12.677,-12.776,-12.877,-12.982,-13.091,-13.206,-13.327,-13.455,-13.592,-13.739,-13.899,-14.073,-14.265,-14.478,-14.717,-14.987,-15.294,-15.649,-16.06,-16.541,-17.106,-17.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3515,-7.054,-7.6673,-8.1934,-8.6423,-9.0259,-9.3557,-9.6418,-9.8918,-10.113,-10.31,-10.487,-10.648,-10.795,-10.93,-11.056,-11.173,-11.284,-11.389,-11.488,-11.584,-11.676,-11.765,-11.852,-11.938,-12.021,-12.105,-12.187,-12.27,-12.353,-12.436,-12.521,-12.608,-12.697,-12.789,-12.884,-12.983,-13.087,-13.197,-13.314,-13.438,-13.572,-13.718,-13.876,-14.051,-14.246,-14.463,-14.71,-14.991,-15.315,-15.691,-16.13,-16.646,-17.248,-17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2607,-6.9729,-7.6062,-8.154,-8.6209,-9.0179,-9.3568,-9.6482,-9.9004,-10.121,-10.316,-10.49,-10.647,-10.789,-10.919,-11.038,-11.15,-11.254,-11.352,-11.444,-11.533,-11.618,-11.699,-11.778,-11.856,-11.931,-12.006,-12.08,-12.153,-12.226,-12.3,-12.375,-12.45,-12.528,-12.607,-12.688,-12.773,-12.862,-12.955,-13.052,-13.156,-13.268,-13.388,-13.518,-13.66,-13.816,-13.991,-14.186,-14.407,-14.66,-14.951,-15.291,-15.689,-16.156,-16.705,-17.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1658,-6.8885,-7.546,-8.1202,-8.6105,-9.0246,-9.3752,-9.673,-9.928,-10.149,-10.342,-10.512,-10.664,-10.8,-10.924,-11.037,-11.142,-11.239,-11.329,-11.414,-11.495,-11.572,-11.646,-11.717,-11.786,-11.853,-11.919,-11.984,-12.049,-12.112,-12.177,-12.241,-12.306,-12.372,-12.439,-12.509,-12.58,-12.654,-12.731,-12.812,-12.898,-12.989,-13.087,-13.192,-13.306,-13.431,-13.568,-13.722,-13.894,-14.089,-14.312,-14.571,-14.873,-15.229,-15.65,-16.147,-16.729,-17.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0694,-6.8039,-7.4897,-8.0969,-8.6164,-9.0527,-9.4177,-9.7236,-9.9822,-10.203,-10.393,-10.559,-10.705,-10.834,-10.951,-11.057,-11.154,-11.242,-11.325,-11.402,-11.475,-11.544,-11.609,-11.672,-11.733,-11.792,-11.849,-11.905,-11.96,-12.015,-12.07,-12.124,-12.179,-12.234,-12.291,-12.348,-12.407,-12.468,-12.531,-12.597,-12.667,-12.74,-12.818,-12.901,-12.991,-13.089,-13.196,-13.314,-13.446,-13.595,-13.764,-13.958,-14.183,-14.448,-14.761,-15.135,-15.583,-16.114,-16.734,-17.428,0,0,0,0,0,0,0,0,0,0,0,0
5.9745,-6.7215,-7.4403,-8.0887,-8.6456,-9.1103,-9.4937,-9.8092,-10.071,-10.291,-10.477,-10.637,-10.776,-10.898,-11.006,-11.103,-11.19,-11.271,-11.344,-11.413,-11.476,-11.536,-11.593,-11.648,-11.7,-11.75,-11.798,-11.845,-11.892,-11.938,-11.983,-12.028,-12.073,-12.118,-12.164,-12.21,-12.258,-12.306,-12.357,-12.409,-12.464,-12.521,-12.582,-12.647,-12.716,-12.791,-12.872,-12.962,-13.061,-13.171,-13.296,-13.438,-13.603,-13.795,-14.021,-14.292,-14.62,-15.017,-15.498,-16.073,-16.737,-17.465,0,0,0,0,0,0,0,0,0,0
5.8839,-6.6441,-7.4011,-8.1008,-8.7069,-9.2086,-9.615,-9.9419,-10.207,-10.424,-10.603,-10.754,-10.884,-10.995,-11.093,-11.179,-11.257,-11.326,-11.39,-11.449,-11.503,-11.554,-11.601,-11.646,-11.689,-11.73,-11.77,-11.808,-11.846,-11.882,-11.918,-11.954,-11.989,-12.025,-12.061,-12.097,-12.134,-12.172,-12.21,-12.25,-12.292,-12.335,-12.381,-12.429,-12.481,-12.536,-12.596,-12.661,-12.732,-12.812,-12.901,-13.002,-13.118,-13.252,-13.411,-13.599,-13.827,-14.107,-14.452,-14.882,-15.411,-16.044,-16.763,-17.526,0,0,0,0,0,0,0,0
5.8002,-6.5741,-7.3747,-8.1397,-8.8119,-9.3641,-9.8,-10.139,-10.404,-10.614,-10.783,-10.921,-11.036,-11.134,-11.218,-11.292,-11.356,-11.414,-11.466,-11.513,-11.557,-11.597,-11.635,-11.67,-11.703,-11.735,-11.766,-11.795,-11.823,-11.851,-11.878,-11.905,-11.931,-11.957,-11.984,-12.011,-12.037,-12.065,-12.092,-12.121,-12.151,-12.182,-12.214,-12.248,-12.284,-12.323,-12.364,-12.409,-12.458,-12.512,-12.573,-12.641,-12.718,-12.807,-12.911,-13.034,-13.184,-13.367,-13.596,-13.887,-14.261,-14.741,-15.341,-16.054,-16.841,-17.637,0,0,0,0,0,0
5.7261,-6.5136,-7.3639,-8.213,-8.9797,-9.6052,-10.08,-10.43,-10.687,-10.881,-11.03,-11.148,-11.243,-11.321,-11.387,-11.444,-11.492,-11.536,-11.574,-11.608,-11.64,-11.669,-11.695,-11.72,-11.743,-11.765,-11.786,-11.806,-11.826,-11.844,-11.862,-11.88,-11.898,-11.916,-11.933,-11.95,-11.968,-11.986,-12.004,-12.022,-12.041,-12.061,-12.082,-12.103,-12.126,-12.15,-12.176,-12.204,-12.234,-12.267,-12.304,-12.345,-12.391,-12.444,-12.506,-12.579,-12.667,-12.775,-12.91,-13.083,-13.312,-13.621,-14.041,-14.605,-15.319,-16.144,-17.004,-17.822,0,0,0,0
5.6634,-6.4646,-7.3698,-8.3326,-9.2507,-10.002,-10.531,-10.878,-11.105,-11.259,-11.369,-11.45,-11.513,-11.563,-11.604,-11.638,-11.668,-11.693,-11.715,-11.734,-11.752,-11.768,-11.782,-11.796,-11.808,-11.82,-11.831,-11.842,-11.852,-11.862,-11.871,-11.881,-11.89,-11.899,-11.908,-11.916,-11.925,-11.934,-11.943,-11.953,-11.962,-11.972,-11.982,-11.993,-12.004,-12.016,-12.028,-12.041,-12.056,-12.072,-12.089,-12.109,-12.13,-12.155,-12.184,-12.217,-12.258,-12.307,-12.368,-12.448,-12.555,-12.704,-12.923,-13.256,-13.767,-14.499,-15.407,-16.37,-17.283,-18.094,0,0
5.6142,-6.4281,-7.3945,-8.5203,-9.7667,-10.945,-11.564,-11.734,-11.795,-11.825,-11.843,-11.855,-11.863,-11.869,-11.874,-11.878,-11.882,-11.884,-11.887,-11.889,-11.891,-11.893,-11.894,-11.896,-11.897,-11.898,-11.899,-11.9,-11.901,-11.902,-11.903,-11.904,-11.905,-11.906,-11.907,-11.908,-11.908,-11.909,-11.91,-11.911,-11.912,-11.913,-11.914,-11.915,-11.916,-11.917,-11.918,-11.919,-11.921,-11.922,-11.924,-11.925,-11.927,-11.929,-11.932,-11.935,-11.939,-11.943,-11.948,-11.955,-11.964,-11.978,-11.999,-12.037,-12.121,-12.391,-13.254,-14.499,-15.713,-16.783,-17.693,0
5.5796,-6.4052,-7.4382,-8.8413,11.258,11.419,11.515,11.58,11.629,11.666,11.696,11.721,11.742,11.76,11.775,11.789,11.802,11.813,11.824,11.834,11.842,11.851,11.859,11.867,11.874,11.881,11.888,11.895,11.901,11.908,11.914,11.921,11.927,11.934,11.941,11.948,11.955,11.962,11.97,11.978,11.986,11.995,12.005,12.015,12.027,12.04,12.054,12.069,12.087,12.109,12.134,12.164,12.201,12.25,12.317,12.415,12.58,12.965,-16.336,-17.38,-18.214,0,0,0,0,0,0,0,0,0,0,0
